116th Bill Name,117th Bill Name,Cosine Score,Matches,Short Title,Long Title
116-HB4080,117-HB130,0.9721506964123743,short & long,Kimberly Vaughan Firearm Safe Storage Act,"To require the safe storage of firearms and ammunition, and to require the investigation of reports of improper storage of firearms or ammunition."
116-HB5584,117-HB358,0.975005178862405,short,FRESH Trucking Act Freedom from Regulating Edible Supplies and Horticulture Trucking Act,
116-HB5152,117-HB3289,0.9236419046430765,short,Transportation Equity Act,
116-HB5315,117-HB7953,0.6961585439644262,short,Expanding Opportunity for MDIs Act Expanding Opportunity for Minority Depository Institutions Act,
116-HB6911,117-HB312,0.9174917262148617,short,"To provide a Federal income tax credit for State income taxes paid by individuals temporarily providing certain health or emergency services in the State, and to provide a corresponding reduction in Federal highway funds to the State.",
116-HB7567,117-HB1184,0.8799206305151165,long,,"To amend the Federal Food, Drug, and Cosmetic Act to improve the treatment of rare diseases and conditions, and for other purposes."
116-HB4788,117-HB2645,0.936254376117187,long,,To address the needs of workers in industries likely to be impacted by rapidly evolving technologies.
116-HB2088,117-HB425,0.975494940171548,short,"To amend the Energy Independence and Security Act of 2007 to reauthorize the Energy Efficiency and Conservation Block Grant Program, and for other purposes.",
116-HB5828,117-HB4209,0.9501508087760699,short,DHS Illicit Cross-Border Tunnel Defense Act,
116-HB7693,117-HB1863,0.9213530148620869,short,Public School Green Rooftop Program,
116-HB4456,117-HB3957,0.9816533708378059,short,Enhancing Detection of Human Trafficking Act,
116-HB3559,117-HB3036,0.928676194519443,short & long,Secure E-Waste Export and Recycling Act,"To control the export of electronic waste in order to ensure that such waste does not become the source of counterfeit goods that may reenter military and civilian electronics supply chains in the United States, and for other purposes."
116-HR1266,117-HR159,0.9801191975480955,short & long,"Expressing appreciation and support for essential employees with disabilities during the current pandemic, and beyond.","Expressing appreciation and support for essential employees with disabilities during the current pandemic, and beyond."
116-HB805,117-HB6606,0.9569191651291521,short,Robo COP Act Robo Calls Off Phones Act,
116-HB3337,117-HB4303,0.9547488897343728,short,Labor Market Response Act,
116-HR483,117-HR782,0.9488545797583824,short,Recognizing the importance and effectiveness of veteran-to-veteran sponsorship programs.,
116-HB4969,117-HB5929,0.9664979124692302,short,Las Cruces Bataan Memorial Clinic Act,
116-HB8283,117-HB708,0.9588058457201287,short,TREAT Act Temporary Reciprocity to Ensure Access to Treatment Act,
116-HB4509,117-HB2847,0.9483239922431451,short,"To amend the Internal Revenue Code of 1986 to restore the limitation on downward attribution of stock ownership in applying the constructive ownership rules to controlled foreign corporations, and for other purposes.",
116-HB3843,117-HB402,0.9533929369068705,short,CROOK Act Countering Russian and Other Overseas Kleptocracy Act,
116-HB3040,117-HB508,0.9197162447415426,short,SAFE Streets Act Safe And Friendly for the Environment Streets Act,
116-HB435,117-HB1576,0.986704838005923,short,National Gun Violence Research Act,
116-HR1038,117-HR398,0.9445549365208425,short,Recognizing the forthcoming centennial of the 1921 Tulsa Race Massacre.,
116-HB6107,117-HB4409,0.9576621705251988,short,Diversity Advancements in Accelerated Programs Act,
116-HR816,117-HR87,0.952740175456293,short,Recognizing the significance of the Greensboro Four sit-in.,
116-HR1205,117-HR1452,0.936001967730652,short,"Expressing support for the designation of October 28 as ""Oxi Day"" to commemorate the anniversary of Greek Prime Minister Ioannis Metaxas' answer of ""Oxi!"" or ""No!"" to surrender to the Axis forces, inflicting a fatal wound that helped save democracy for the world.",
116-HR644,117-HR1452,0.9586300382386757,short,"Expressing support for the designation of October 28 as ""Oxi Day"" to commemorate the anniversary of Greek Prime Minister Ioannis Metaxas' answer of ""Oxi!"" or ""No!"" to surrender to the Axis forces, inflicting a fatal wound that helped save democracy for the world.",
116-HB7270,117-HB5597,0.9646436008856455,long,,"To direct the Attorney General of the United States to submit to the Congress a report on Federal criminal offenses, and for other purposes."
116-HB6982,117-HB4774,0.9469373118236648,long,,"To amend the Natural Gas Act with respect to the rehearing process, and for other purposes."
116-HB30,117-HB930,0.9453800652414518,short,SAVES Act Saving America’s Endangered Species Act,
116-HB7172,117-HB2406,0.9128211100116783,short,Electric Power Infrastructure Improvement Act,
116-HB2731,117-HB1593,0.9370770883860705,long,,"To provide for automatic acquisition of United States citizenship for certain internationally adopted individuals, and for other purposes."
116-HB2991,117-HB5866,0.9438603000703586,short,Protection of Social Security Benefits Restoration Act,
116-HB6748,117-HB199,0.923540736989522,short,Direct Support for Communities Act,
116-HB6488,117-HB1069,0.9820795660241182,long,,"To amend the Communications Act of 1934 to provide that the Federal Communications Commission is not required to perform any review under the National Environmental Policy Act of 1969 or division A of subtitle III of title 54, United States Code, as a condition of permitting the placement and installation of a communications facility, and for other purposes."
116-HB7174,117-HB7625,0.9632048282997511,short & long,Protection of Civilians in Military Operations Act,"To enhance protections of civilians during United States military operations, and for other purposes."
116-HR1136,117-HR706,0.9166704012950626,short,Recognizing Hispanic Heritage Month and celebrating the heritage and culture of Latinos in the United States and the immense contributions of Latinos to the United States.,
116-HR561,117-HR706,0.9585745064272337,short,Recognizing Hispanic Heritage Month and celebrating the heritage and culture of Latinos in the United States and the immense contributions of Latinos to the United States.,
116-HCR10,117-HCR7,0.9847321076923838,short,Authorizing the use of the rotunda of the Capitol to honor the last surviving Medal of Honor recipient of the Second World War upon death.,
116-HB7842,117-HB1160,0.9732189464015675,short & long,INFLUENCE Act Intelligence on Nefarious Foreign Leaders Using Education Networks for Corrupt Enrichment Act,"To amend the Higher Education Act of 1965 to improve protections against foreign influence at institutions of higher education, and for other purposes."
116-HR520,117-HR628,0.968108190274223,short,Remembering kindness in the United States and affirming our commitment to fostering community and building resiliency through every day acts of kindness.,
116-HB2409,117-HB5128,0.9326725825430456,short,Expanding Access to Capital for Rural Job Creators Act,
116-HB6033,117-HB2627,0.9667259602597952,short & long,Pell to Grad Act,"To amend the Higher Education Act of 1965 to increase the period of eligibility for Federal Pell Grants, and for other purposes."
116-HR1240,117-HR356,0.8783174082022653,short,Expressing condemnation for police brutality wherever in the world it occurs.,
116-HB5898,117-HB3935,0.8667030202870232,short,Promoting Agricultural Commerce Act,
116-HB5231,117-HB463,0.9295945775595551,short,Transportation Alternatives Enhancements Act,
116-HB2895,117-HB3541,0.9655119651508536,short,Conrad State 30 and Physician Access Reauthorization Act,
116-HB7425,117-HB547,0.9081898256389358,short,DIRECT Act Direct Interstate Retail Exemption for Certain Transactions Act,
116-HB1011,117-HB529,0.9787250952654313,short,Protecting Sensitive Locations Act,
116-HB42,117-HB141,0.9485540864147726,short,FRIENDS Act First Responder Identification of Emergency Needs in Disaster Situations,
116-HB8312,117-HB6168,0.974047917156501,short & long,Future Generations Protection Act,"To amend the Clean Air Act to prohibit the emission of any greenhouse gas in any quantity from any new electric utility steam generating unit, and for other purposes."
116-HR1217,117-HR764,0.9295375090646496,short,Recognizing the religious and historical significance of the festival of Diwali.,
116-HB619,117-HB6389,0.9223089492694225,short,Human Trafficking Survivor Tax Relief Act,
116-HB4573,117-HB4399,0.9794411911337451,short,Accessing Higher Education Opportunities Act,
116-HB5339,117-HB2171,0.9528071680060756,short,Freedom To Invest in Tomorrow's Workforce Act,
116-HB3538,117-HB3357,0.9252842677481283,short,Rural Jobs Act,
116-HB839,117-HB511,0.9293166514354141,short,National Multimodal Freight Network Improvement Act,
116-HB6615,117-HB7054,0.9600807329508139,short,COVID–19 Oral History Project Act,
116-HB90,117-HB64,0.9509065904944811,short,Protection from Obamacare Mandates and Congressional Equity Act,
116-HB8034,117-HB1957,0.8890240269464164,long,,"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to provide coverage for infertility treatment and standard fertility preservation services, and for other purposes."
116-HB6632,117-HB162,0.9638588359265026,short & long,"To amend the CARES Act to provide for repayment terms for mortgages in forbearance, and for other purposes.","To amend the CARES Act to provide for repayment terms for mortgages in forbearance, and for other purposes."
116-HB5248,117-HB3642,0.9204506350820351,short,Harlem Hellfighters Congressional Gold Medal Act,
116-HB3818,117-HB784,0.9862767398294315,short,INFANT Act Infants Need Food And Nutrition Today Act,
116-HB7723,117-HB1385,0.97689779911295,long,,"To establish the position of Interagency Coordinator for Behavioral Health to coordinate the programs and activities of the Federal Government relating to mental health, and for other purposes."
116-HB8917,117-HB1287,0.9358983849833491,short & long,"To amend the Omnibus Parks and Public Lands Management Act of 1996 to extend the authorization of the South Carolina National Heritage Corridor, and for other purposes.","To amend the Omnibus Parks and Public Lands Management Act of 1996 to extend the authorization of the South Carolina National Heritage Corridor, and for other purposes."
116-HB8372,117-HB5439,0.9468273152106927,short & long,KIDS Act Kids Internet Design and Safety Act,"To keep children safe and protect their interests on the internet, and for other purposes."
116-HB2687,117-HB5744,0.8723044575511298,short,Customer Non-Discrimination Act,
116-HB1847,117-HB23,0.9682896982658696,short,Inspector General Protection Act,
116-HB5334,117-HB1898,0.9491951111683167,short & long,FOREST Act Funding Our Roads and Ecosystems Sustainably Together Act,"To amend the FAST Act to authorize appropriations for the United States Forest Service, and for other purposes."
116-HB751,117-HB823,0.9513609970640936,short,"No Vote, No Raise Act",
116-HB5118,117-HB3310,0.9488325954097572,short,Promoting Service in Transportation Act,
116-HB3241,117-HB4856,0.9507467657883147,short,Canadian Snowbird Visa Act,
116-HB1915,117-HB5588,0.9680615273506085,short,Net Price Calculator Improvement Act,
116-HB6542,117-HB1929,0.9610586294287907,short & long,Presidential Records Preservation Act,"To amend title 44, United States Code, to require the President make and preserve records, and for other purposes."
116-HJR20,117-HJR69,0.9755265533393959,short,Proposing an amendment to the Constitution of the United States to limit the number of terms that a Member of Congress may serve.,
116-HB6274,117-HB7577,0.9324916339296055,short,CDC Tribal Public Health Security and Preparedness Act,
116-HB2112,117-HB4986,0.9901212221869784,short,Refund to Rainy Day Savings Act,
116-HB5417,117-HB1687,0.9695375764917543,short & long,Significant Transnational Criminal Organization Designation Act,To amend the Immigration and Nationality Act to add membership in a significant transnational criminal organization to the list of grounds of inadmissibility and to prohibit the provision of material support or resources to such organizations.
116-HB210,117-HB600,0.9895663990592398,short,Presidential Inaugural Committee Oversight Act,
116-HB8928,117-HB6135,0.9622075641189174,short,Portable Generator Safety STANDARD Act Portable Generator Safety Standard To Avoid Needless Deaths And Reduce Disabilities Act,
116-HR963,117-HR160,0.9362016860691418,short & long,Expressing the sense of the House of Representatives that the International Olympic Committee should rebid the 2022 Winter Olympic Games to be hosted by a country that recognizes and respects human rights.,Expressing the sense of the House of Representatives that the International Olympic Committee should rebid the 2022 Winter Olympic Games to be hosted by a country that recognizes and respects human rights.
116-HR420,117-HR1494,0.9664830243541475,short,Permitting official photographs of the House of Representatives to be taken while the House is in actual session on a date designated by the Speaker.,
116-HB5786,117-HB2775,0.853599294600083,short,VA Quality Health Care Accountability and Transparency Act,
116-HB6477,117-HB2501,0.9671557323939113,short,Spectrum Coordination Act,
116-HB8389,117-HB609,0.939701171693967,short & long,"To amend title 49, United States Code, to require Amtrak to convey of certain properties to the Commonwealth of Pennsylvania, and for other purposes.","To amend title 49, United States Code, to require Amtrak to convey of certain properties to the Commonwealth of Pennsylvania, and for other purposes."
116-HB6195,117-HB7251,0.9576612396772144,short,"GIRLS STEM Act Getting Involved in Researching, Learning, and Studying of Science, Technology, Engineering, and Mathematics Act",
116-HB6788,117-HB2255,0.9596947947943449,short,Healthcare Workforce Resilience Act,
116-HB5189,117-HB3337,0.8896610149389547,short,BABIES Act Birth Access Benefiting Improved Essential Facility Services Act,
116-HB406,117-HB1423,0.9801164889213965,short,"To amend title 1, United States Code, to provide for a definition of the term ""State"" and to include territories therein, and for other purposes.",
116-HB3332,117-HB5430,0.9720405709446288,short,"To amend title XVIII of the Social Security Act to provide coverage for wigs as durable medical equipment under the Medicare program, and for other purposes.",
116-HCR112,117-HCR14,0.9829409527523767,short,Abolish the Last Great Plantation in America Resolution,
116-HB8894,117-HB6512,0.9693073512641665,long,,"To repeal the authority of the Food and Drug Administration to require that drugs be dispensed only upon prescription, and for other purposes."
116-HB3234,117-HB4271,0.9459483221566464,long,,To ensure greater accountability by licensed firearms dealers.
116-HB2876,117-HB7216,0.966357513813543,short,American Students Abroad Act,
116-HB7626,117-HB2551,0.9751200562601571,short,Bonneville Shoreline Trail Advancement Act,
116-HB5559,117-HB250,0.9665883199508697,short,January 8th National Memorial Act,
116-HB5005,117-HB8202,0.9372988873113238,short & long,Preventing Vape Use Act,"To amend the Federal Food, Drug, and Cosmetic Act to require a recall of electronic nicotine delivery systems that have not been subject to premarket review, and for other purposes."
116-HB7405,117-HB1748,0.9733489590565397,short,Strengthening American Nuclear Competitiveness Act,
116-HR1069,117-HR344,0.9936853626414541,short,Declaring racism a public health crisis.,
116-HB4915,117-HB9443,0.8978827942622717,short,Small Business Cybersecurity Enhancement Act,
116-HB1308,117-HB2605,0.9740494824360921,short,Let It Go Act,
116-HR989,117-HR290,0.9395334231376403,short,Expressing the sense of the House of Representatives that blood donation policies in the United States should be equitable and based on science.,
116-HB7373,117-HB1073,0.9542996728384736,short,Wildfire Wireless Resiliency Act,
116-HB8625,117-HB8139,0.9296152167241182,short,For the relief of Ivana Alexandra Sifuentes Arbirio and Luisa Mariana Sifuentes Arbirio.,
116-HB4255,117-HB6646,0.8994722096990924,short & long,Trafficking Reduction And Criminal Enforcement (TRACE) Act,"To prevent the illegal sale of firearms, and for other purposes."
116-HB736,117-HB2485,0.9232661051949181,short,Access to Congressionally Mandated Reports Act,
116-HB2549,117-HB1566,0.8844212545180532,short,AI/AN CAPTA American Indian and Alaska Native Child Abuse Prevention and Treatment Act,
116-HR226,117-HR321,0.9394930388980234,short,Electing Members to the Joint Committee of Congress on the Library and the Joint Committee on Printing.,
116-HR992,117-HR919,0.9642421353708426,short,Declaring unconditional war on racism and invidious discrimination and providing for the establishment of a Cabinet-level Department of Reconciliation charged with eliminating racism and invidious discrimination.,
116-HJR47,117-HJR61,0.9607154392817185,short,Proposing an amendment to the Constitution of the United States to repeal the sixteenth article of amendment.,
116-HB4050,117-HB2101,0.9087979615530695,long,,"To direct the Administrator of the Environmental Protection Agency to award grants for projects that are consistent with zero-waste practices, and for other purposes."
116-HB3764,117-HB1023,0.9757629521056829,short,Justice for Student Borrowers Act,
116-HB2448,117-HB8456,0.9089032272087892,short,Ocean Acidification Research Partnerships Act,
116-HB7048,117-HB9166,0.968247349379598,short,Nursing Home Pandemic Protection Act,
116-HB5457,117-HB8572,0.9299766259218226,short,Carbon Reduction and Tax Credit Act,
116-HB6695,117-HB435,0.8940352869630427,short,Excluding Pandemic Unemployment Compensation from Income Act,
116-HB6240,117-HB1136,0.96417828636828,short,Federal Jobs Act,
116-HB8299,117-HB1638,0.9586271431754817,short,Gilt Edge Mine Conveyance Act,
116-HB2638,117-HB4381,0.9730657578405381,short,"To direct the Administrator of the Environmental Protection Agency to issue guidance on minimizing the use of firefighting foam containing PFAS, and for other purposes.",
116-HB5594,117-HB4671,0.9083869387563922,long,,"To provide for greater county and State consultation with regard to petitions under the Endangered Species Act of 1973, and for other purposes."
116-HB3122,117-HB4947,0.9380808842916366,short,"To amend title 18, United States Code, to prohibit former Members of Congress from engaging in lobbying contacts.",
116-HCR68,117-HCR44,0.928081532756092,short,Fiscal State of the Nation Resolution,
116-HB8205,117-HB976,0.9856506366361216,short,ETHIC Act Ensuring Transparent Honest Information on COVID–19 Act,
116-HB8700,117-HB3738,0.882956335342923,short,John Lewis Taxpayer Protection Act,
116-HB1584,117-HB1705,0.9488268803154646,short,Energy Sovereignty Act,
116-HB1505,117-HB4507,0.9152397220551416,short,Protecting Family Resources and Training Options Act,
116-HB1527,117-HB7158,0.943823839682876,short,Long-Term Care Veterans Choice Act,
116-HB3092,117-HB656,0.8700021476737543,short,District of Columbia Police Home Rule Act,
116-HB1713,117-HB3368,0.9562148376618606,short,Lonnie Kilpatrick Central Pacific Relief Act,
116-HB4136,117-HB5979,0.915618818559152,short,District of Columbia Bridges Home Rule Act,
116-HB4076,117-HB3454,0.9586373656253585,short,Modernizing Disclosures for Investors Act,
116-HB1073,117-HB6398,0.9369769187667666,short,FAIR Act Federal Adjustment of Income Rates Act,
116-HB5690,117-HB6398,0.9495782271505704,short,FAIR Act Federal Adjustment of Income Rates Act,
116-HB3710,117-HB2980,0.9661550923219836,short,Cybersecurity Vulnerability Remediation Act,
116-HB8795,117-HB3692,0.9410384125032852,short & long,Marine Mammal Climate Change Protection Act,"To amend the Marine Mammal Protection Act of 1972 to direct the Secretary of Commerce to establish a climate impact management plan for the conservation of certain marine mammal species, and for other purposes."
116-HB3455,117-HB3232,0.9602093716639543,short,For the relief of Ingrid Encalada Latorre.,
116-HR735,117-HR846,0.9593923963245097,short,"Recognizing the maternal health crisis among indigenous women in the United States, which includes American Indian, Alaska Native, and Native Hawaiian women, recognizing the importance of reducing mortality and morbidity among indigenous women, and calling for urgent Federal funding changes to ensure comprehensive, high-quality, and culturally competent maternal health and family planning services are available.",
116-HB5776,117-HB1640,0.9668058567010454,short,Repeatedly Flooded Communities Preparation Act,
116-HB2050,117-HB2073,0.9702125897424754,short,ACHE Act Appalachian Communities Health Emergency Act,
116-HB2886,117-HB185,0.9418855928714212,short,Veterans Affairs Transfer of Information and Sharing of Disability Examination Procedures With DOD Doctors Act,
116-HB2319,117-HB1518,0.8987837471494984,short,21st Century NICS Act,
116-HB4380,117-HB8932,0.9337614805831306,short,Transparency for Transfer Students Act,
116-HB2743,117-HB1486,0.9729559861015237,short,"To repeal the Office of Financial Research, and for other purposes.",
116-HB4683,117-HB2423,0.9323526293781904,short,District of Columbia Juror Pay Parity Act,
116-HB1156,117-HB1210,0.9652432401798738,short & long,LEOSA Reform Act,"To amend title 18, United States Code, to improve the Law Enforcement Officer Safety Act and provisions relating to the carrying of concealed weapons by law enforcement officers, and for other purposes."
116-HB5818,117-HB2596,0.9850567775325015,short & long,Truth in Buffalo Labeling Act,"To provide clarification regarding the common or usual name for bison and compliance with section 403 of the Federal Food, Drug, and Cosmetic Act, and for other purposes."
116-HB7364,117-HB1148,0.983454450573456,short,CABLE Leadership Act Cable Access for Broadband and Local Economic Leadership Act,
116-HB5589,117-HB2750,0.9915405428664289,short & long,Blue Carbon for Our Planet Act,"To establish an Interagency Working Group on Coastal Blue Carbon, and for other purposes."
116-HB8859,117-HB2334,0.9785491127922328,short & long,REPAIR Act Reinvesting in Essential Partnerships And Infrastructure for Rural America Act,"To establish an innovative mobility and technology deployment grants program, and for other purposes."
116-HB6616,117-HB918,0.9583868546121327,short,Stronger Medicaid Response to the COVID–19 Pandemic Act,
116-HB8423,117-HB1139,0.9534526071265401,short,Feeding Homeless Youth During COVID–19 Act,
116-HB6896,117-HB2566,0.9497190959449312,short,No TikTok on Government Devices Act,
116-HB45,117-HB4063,0.8869612576597924,short,Barack Obama Highway Act,
116-HB7396,117-HB1605,0.947422512386154,short,GOOD Act Guidance Out Of Darkness Act,
116-HB5500,117-HB298,0.9501747249099335,short,Noncontiguous Shipping Competition Act,
116-HB7064,117-HB1093,0.9543400155527436,short & long,Stop Funding the PLA Act,"To prohibit financial investment by a United States person in foreign industrial defense corporations with substantial contracts with, ties to, or support from, the Chinese military and affiliated entities, and for other purposes."
116-HB2416,117-HB762,0.9878241328613103,short,SAFE TO DRIVE Act States Afforded Funding Extensions To Oppose Driving Recklessly In Vehicular Engagements Act,
116-HB5505,117-HB2835,0.9459639211280395,short,Consortia-Led Energy and Advanced Manufacturing Networks Act,
116-HR816,117-HR894,0.9365046473774336,short,Recognizing the significance of the Greensboro Four sit-in.,
116-HB6603,117-HB1908,0.9471352297356569,short,Ka‘ena Point National Heritage Area Act,
116-HB5028,117-HB4732,0.9447638368734208,long,,"To amend title 38, United States Code, to codify the authority of the Secretary of Veterans Affairs to assign a disability rating of total to a veteran by reason of unemployability, and for other purposes."
116-HB783,117-HB1530,0.9194586056184888,short,Lobbyist Loophole Closure Act,
116-HB8841,117-HB3260,0.941936802452029,long,,"To amend the Securities Exchange Act of 1934 to require that certain issuers make disclosures regarding general ledger accounts reconciliation, and for other purposes."
116-HB8766,117-HB585,0.9445013884866157,short & long,Apprenticeship Program National Scorecard Act,"To direct the Secretary of Labor to provide for data collection and dissemination of information regarding programs under the national apprenticeship system, and for other purposes."
116-HB8187,117-HB9100,0.9413199849268434,short,Protection and Advocacy in Education Act,
116-HB7738,117-HB2762,0.9752991818323788,short & long,Climate-Resilient International Development Optimization Act,"To require the integration of climate-resilience considerations into all development work of the United States, and for other purposes."
116-HB5899,117-HB4563,0.9175604706848605,short,To amend title 11 of the United States Code to make debts for student loans dischargeable.,
116-HB3808,117-HB3870,0.95546460423131,short,Teach CS Act Teacher Education for Computer Science Act,
116-HB1990,117-HB956,0.9810098220504897,short,National Aviation Heritage Area Reauthorization Act,
116-HJR68,117-HJR3,0.9237043875752364,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR55,117-HJR3,0.944953956442031,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR22,117-HJR3,0.9795555948318887,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR99,117-HJR3,0.9398088957696705,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR6,117-HJR3,0.9676713886967124,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR108,117-HJR3,0.9386739290518252,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR51,117-HJR3,0.95950730660827,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HB1399,117-HB2298,0.8915540995300402,short,Accountability Through Electronic Verification Act,
116-HB7703,117-HB4133,0.989717288057251,short,Caribbean Basin Security Initiative Authorization Act,
116-HB1247,117-HB4525,0.9434024858780835,short,Supporting Work Through Apprenticeships Act,
116-HB8141,117-HB1331,0.9506161180444265,short,Strengthening Mental Health Supports for BIPOC Communities Act,
116-HB6838,117-HB1377,0.9764640886573336,short,Emergency Funding for Child Protection Act,
116-HB8556,117-HB3131,0.9816509603319414,short & long,David Dorn Back the Blue Act,"To subsidize the salaries of State and local law enforcement officers and promote officer hiring and retention, and for other purposes."
116-HB5340,117-HB674,0.9099126315099209,short,Hazel M. Johnson Congressional Gold Medal Act,
116-HB597,117-HB1624,0.9742905577298248,short,Postal Employee Appeal Rights Amendments Act,
116-HB7624,117-HB5211,0.943652024339985,short & long,To amend the Omnibus Crime Control and Safe Streets Act of 1968 to provide that COPS grant funds may be used for local law enforcement recruits to attend schools or academies if the recruits agree to serve in precincts of law enforcement agencies in their communities.,To amend the Omnibus Crime Control and Safe Streets Act of 1968 to provide that COPS grant funds may be used for local law enforcement recruits to attend schools or academies if the recruits agree to serve in precincts of law enforcement agencies in their communities.
116-HB8684,117-HB6148,0.9189150812350062,short & long,Alabama Underwater Forest National Marine Sanctuary and Protection Act,"To provide for the establishment of the Alabama Underwater Forest National Marine Sanctuary, and for other purposes."
116-HB889,117-HB4175,0.9646117429178753,short,United States and Republic of Korea Alliance Support Act,
116-HB868,117-HB327,0.9645284766094826,short,End Dark Money Act,
116-HB6236,117-HB7488,0.9193762263062554,long,,"To amend the Higher Education Act of 1965 to provide for certain freedom of association protections, and for other purposes."
116-HJR7,117-HJR14,0.9286380757684695,short,Proposing an amendment to the Constitution of the United States to abolish the electoral college and to provide for the direct election of the President and Vice President of the United States.,
116-HB2932,117-HB4426,0.9414126447437258,short,Homeland Security for Children Act,
116-HB606,117-HB3998,0.9330675155242375,short,Fairness in Firearm Testing Act,
116-HJR14,117-HJR9,0.9733953362613376,short,Proposing an amendment to the Constitution of the United States to limit the number of terms that a Member of Congress may serve to four in the House of Representatives and two in the Senate.,
116-HB5132,117-HB5764,0.944435805332864,short,Gun Violence Prevention Through Financial Intelligence Act,
116-HB8964,117-HB777,0.9701659675420893,short,Protecting Our Election Workers Act of 2020,
116-HB5925,117-HB8287,0.9328333426518032,short,District of Columbia Courts and Public Defender Service Voluntary Separation Incentive Payments Act,
116-HB3989,117-HB4876,0.9594236999825139,long,,"To establish a Science Advisory Board at the Department of Justice, and for other purposes."
116-HB6431,117-HB3584,0.9829181896303939,short,Made in America Emergency Preparedness Act,
116-HJR21,117-HJR21,0.9494017931599797,short,Proposing an amendment to the Constitution of the United States giving Congress power to regulate campaign contributions for Federal elections.,
116-HB1331,117-HB2008,0.9855438789382605,short,Local Water Protection Act,
116-HB8324,117-HB2720,0.9905067516593131,short,Make PPE in America Act,
116-HR959,117-HR1071,0.9537451178090044,short,"Recognizing the roles and contributions of the teachers of the United States in building and enhancing the civic, cultural, and economic well-being of the United States.",
116-HJR68,117-HJR32,0.9441306209802334,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR55,117-HJR32,0.9518156236600099,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR22,117-HJR32,0.954864052122339,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR99,117-HJR32,0.9586188961256202,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR6,117-HJR32,0.9700025085805115,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR108,117-HJR32,0.9394196188481618,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HJR51,117-HJR32,0.9550367114577601,short,Proposing a balanced budget amendment to the Constitution of the United States.,
116-HB7337,117-HB1043,0.9455995378412179,short,Proportional Reviews for Broadband Deployment Act,
116-HB5001,117-HB2458,0.9488486954252501,short,Non-Judicial Foreclosure Debt Collection Clarification Act,
116-HB1441,117-HB819,0.9746838354105448,short,Stop Corrupt Iranian Oligarchs and Entities Act,
116-HB3296,117-HB7894,0.9254447468395356,short,Affordability is Access Act,
116-HB2315,117-HB764,0.9692455759606481,short,Keep Our PACT Act Keep Our Promise to America’s Children and Teachers Act,
116-HB3486,117-HB1267,0.9393280823152617,short & long,Prevent Corrupting Foreign Influence Act,"To amend title 18, United States Code, to prohibit corrupt foreign influence over the President, the Vice President, and their immediate family members, and for other purposes."
116-HB7411,117-HB4975,0.9777708935713277,short,PFAS Free Military Purchasing Act,
116-HB8573,117-HB8792,0.9479800596248168,long,,"To prohibit group health plans, health insurance issuers offering group or individual health insurance coverage, State plans under title XIX of the Social Security Act, State child health plans under title XXI of such Act, and the TRICARE program from applying a deductible to outpatient pediatric services."
116-HB8055,117-HB3795,0.9497455600962718,short & long,STEM Educator Awards Equity Act,"To amend the National Science Foundation Authorization Act of 1988 to direct the award of Presidential awards for excellence in teaching of mathematics and science to more teachers from the territories, and for other purposes."
116-HB1186,117-HB9207,0.9557820130605792,short,Keep Americans Safe Act,
116-HCR30,117-HCR24,0.9768835021716427,short,Recognizing the significance of equal pay and the disparity between wages paid to men and women.,
116-HB8570,117-HB5667,0.9704015779791466,short,Teachers and Parents at the Table Act,
116-HB891,117-HB4050,0.9794453087095724,short,Nuclear Family Priority Act,
116-HB7535,117-HB1413,0.9628986595140236,long,,"To amend the Food and Nutrition Act of 2008 to expand online benefit redemption options under the supplemental nutrition assistance program, and for other purposes."
116-HB193,117-HB1252,0.9780328475026999,short,Improving Embassy Design and Security Act,
116-HB7629,117-HB96,0.9649419797541235,short,COVID–19 National Memorial Act,
116-HB8759,117-HB1637,0.862534565583394,long,,"To approve certain advanced biofuel registrations, to require the consideration of certain advanced biofuel pathways, and to reduce greenhouse gas emissions, and for other purposes."
116-HB4540,117-HB2337,0.9865745036127588,long,,To amend title II of the Social Security Act to provide an equitable Social Security formula for individuals with noncovered employment and to provide relief for individuals currently affected by the Windfall Elimination Provision.
116-HB7400,117-HB751,0.9675447620408046,short,Protecting American Energy Production Act,
116-HB5701,117-HB110,0.966838011759674,short,Care for the Veteran Caregiver Act,
116-HB8225,117-HB4435,0.9509874948991432,long,,"To amend title 18, United States Code, to prohibit certain types of fraud in the provision of immigration services, and for other purposes."
116-HB7918,117-HB3300,0.9737739805141691,short & long,Get the Lead Out Act,"To amend the Safe Drinking Water Act with respect to replacement of lead service lines, and for other purposes."
